index, word, occurances
1715	sympathy	6
1716	freemasonry	1
1717	horsey	1
1718	them,	33
1719	know.	6
1720	Lodge.	3
1721	bijou	1
1722	villa,	2
1723	garden	11
1724	built	15
1725	road,	3
1726	stories.	1
1727	Chubb	1
1728	lock	6
1729	Large	2
1730	sitting-room	8
1731	side,	14
1732	furnished,	1
1733	windows	17
1734	floor,	6
1735	preposterous	4
1736	window	32
1737	fasteners	1
1738	child	11
1739	open.	9
1740	Behind	1
1741	remarkable,	2
1742	passage	13
1743	reached	26
1744	top	9
1745	coach-house.	1
1746	closely	7
1747	point	29
1748	view,	6
1749	noting	2
1750	else	21
1751	interest.	9
1752	lounged	3
1753	street	6
1754	found,	10
1755	expected,	3
1756	mews	1
1757	lane	8
1758	runs	6
1759	wall	5
1760	garden.	4
1761	lent	1
1762	ostlers	1
1763	rubbing	4
1764	horses,	1
1765	received	23
1766	exchange	8
1767	twopence,	1
1768	glass	11
1769	half-and-half,	1
1770	fills	1
1771	shag	3
1772	tobacco,	4
1773	dozen	10
1774	people	61
1775	neighbourhood	4
1776	least	37
1777	interested,	2
1778	whose	29
1779	biographies	3
1780	compelled	11
1781	listen	4
1782	to."	2
1783	turned	55
1784	heads	8
1785	part.	3
1786	daintiest	1
1787	bonnet	3
1788	planet.	1
1789	Serpentine-mews,	2
1790	man.	27
1791	lives	5
1792	quietly,	3
1793	sings	1
1794	concerts,	1
1795	drives	2
1796	day,	24
1797	returns	2
1798	dinner.	2
1799	Seldom	1
1800	goes	9
1801	times,	7
1802	except	11
1803	sings.	1
1804	Has	3
1805	male	3
1806	deal	15
1807	dark,	5
1808	handsome,	1
1809	dashing,	1
1810	calls	4
1811	often	21
1812	twice.	1
1813	Mr.	261
1814	Godfrey	5
1815	Norton,	3
1816	Inner	1
1817	Temple.	2
1818	See	4
1819	advantages	6
1820	cabman	5
1821	confidant.	1
1822	driven	13
1823	When	62
1824	listened	14
1825	tell,	1
1826	began	39
1827	near	35
1828	Lodge	5
1829	plan	10
1830	campaign.	1
1831	Norton	2
1832	evidently	10
1833	matter.	20
1834	lawyer.	2
1835	sounded	3
1836	ominous.	1
1837	relation	7
1838	object	14
1839	repeated	6
1840	visits?	1
1841	Was	11
1842	client,	5
1843	mistress?	1
1844	former,	1
1845	probably	14
1846	transferred	7
1847	keeping.	1
1848	latter,	3
1849	likely.	3
1850	On	54
1851	issue	4
1852	question	26
1853	depended	3
1854	whether	43
1855	continue	8
1856	turn	27
1857	attention	20
1858	gentleman's	3
1859	chambers	2
1860	point,	6
1861	widened	2
1862	field	13
1863	inquiry.	3
1864	fear	23
1865	bore	6
1866	details,	2
1867	difficulties,	1
1868	situation."	2
1869	closely,"	1
1870	balancing	2
1871	hansom	3
1872	cab	17
1873	drove	28
1874	out.	11
1875	remarkably	3
1876	handsome	5
1877	man,	56
1878	aquiline,	1
1879	moustached--evidently	1
1880	heard.	3
1881	hurry,	2
1882	shouted	4
1883	wait,	2
1884	brushed	4
1885	maid	12
1886	opened	38
1887	air	16
1888	thoroughly	10
1889	home.	9
1890	"He	42
1891	catch	8
1892	glimpses	1
1893	sitting-room,	4
1894	down,	14
1895	talking	6
1896	excitedly,	1
1897	waving	2
1898	arms.	2
1899	Of	21
1900	nothing.	6
1901	Presently	3
1902	emerged,	1
1903	looking	42
1904	flurried	1
1905	before.	8
1906	stepped	8
1907	cab,	7
1908	pulled	17
1909	watch	6
1910	pocket	10
1911	earnestly,	1
1912	'Drive	1
1913	devil,'	1
1914	shouted,	4
1915	'first	1
1916	Gross	1
1917	&	6
1918	Hankey's	1
1919	Regent	2
1920	Church	19
1921	Monica	1
1922	Edgeware	2
1923	Road.	6
1924	Half	2
1925	guinea	1
1926	twenty	20
1927	minutes!'	1
1928	"Away	2
1929	went,	4
1930	wondering	5
1931	neat	5
1932	landau,	1
1933	coachman	2
1934	coat	10
1935	half-buttoned,	2
1936	tie	4
1937	ear,	3
1938	tags	1
1939	harness	1
1940	sticking	2
1941	buckles.	1
1942	hadn't	3
1943	shot	13
1944	glimpse	7
1945	lovely	5
1946	die	3
1947	for.	5
1948	"	270
1949	'The	11
1950	Monica,	1
1951	John,'	2
1952	'and	7
1953	sovereign	4
1954	reach	12
1955	minutes.'	3
1956	lose,	1
1957	run	14
1958	perch	2
1959	landau	3
1960	driver	1
1961	shabby	1
1962	fare,	2
1963	jumped	3
1964	object.	1
1965	Monica,'	1
1966	twenty-five	7
1967	twelve,	2
1968	course	41
1969	clear	35
1970	wind.	2
1971	cabby	1
1972	fast.	3
1973	ever	65
1974	faster,	1
1975	others	15
1976	us.	30
1977	steaming	1
1978	horses	1
1979	arrived.	3
1980	paid	21
1981	hurried	23
1982	church.	3
1983	surpliced	1
1984	clergyman,	1
1985	seemed	69
1986	expostulating	1
1987	them.	37
1988	standing	27
1989	knot	3
1990	altar.	1
1991	aisle	1
1992	idler	1
1993	dropped	16
1994	Suddenly,	6
1995	surprise,	4
1996	altar	4
1997	faced	7
1998	running	13
1999	hard	24
2000	towards	22
2001	'Thank	2
2002	God,'	1
2003	cried.	16
2004	'You'll	1
2005	do.	9
2006	Come!	1
2007	Come!'	1
2008	'What	8
2009	then?'	5
2010	'Come,	1
2011	come,	12
2012	minutes,	5
2013	won't	15
2014	legal.'	1
2015	half-dragged	1
2016	altar,	1
2017	mumbling	2
2018	responses	1
2019	whispered	9
2020	vouching	1
2021	nothing,	3
2022	generally	10
2023	assisting	1
2024	secure	15
2025	tying	1
2026	spinster,	1
2027	bachelor.	1
2028	done	54
2029	instant,	5
2030	thanking	1
2031	lady	39
2032	other,	11
2033	clergyman	4
2034	beamed	1
2035	front.	2
2036	position	19
2037	life,	5
2038	started	22
2039	now.	11
2040	seems	27
2041	informality	1
2042	license,	2
2043	absolutely	28
2044	refused	12
2045	witness	4
2046	sort,	5
2047	lucky	3
2048	appearance	9
2049	saved	9
2050	bridegroom	4
2051	having	61
2052	sally	1
2053	streets	14
2054	search	14
2055	bride	1
2056	sovereign,	1
2057	mean	10
2058	chain	4
2059	memory	4
2060	occasion."	1
2061	unexpected	4
2062	affairs,"	1
2063	I;	8
2064	"and	12
2065	then?"	39
2066	plans	9
2067	menaced.	1
2068	immediate	5
2069	departure,	2
2070	necessitate	1
2071	prompt	5
2072	measures	18
2073	church	18
2074	separated,	1
2075	driving	6
2076	Temple,	1
2077	'I	42
2078	drive	12
2079	park	4
2080	usual,'	1
2081	different	16
2082	directions,	1
2083	went	74
2084	off	67
2085	arrangements."	1
2086	"Which	5
2087	are?"	2
2088	"Some	3
2089	cold	17
2090	beef	3
2091	beer,"	1
2092	ringing	3
2093	busy	8
2094	food,	1
2095	likely	24
2096	busier	1
2097	evening.	3
2098	co-operation."	1
2099	delighted."	1
2100	breaking	9
2101	law?"	1
2102	least."	1
2103	"Nor	2
2104	chance	19
2105	arrest?"	1
2106	cause."	2
2107	cause	32
2108	excellent!"	1
2109	man."	2
2110	rely	4
2111	wish?"	1
2112	Mrs.	48
2113	Turner	7
2114	brought	74
2115	tray	1
2116	Now,"	1
2117	hungrily	1
2118	fare	1
2119	provided,	2
2120	discuss	7
2121	eat,	1
2122	time.	19
2123	nearly	26
2124	hours	14
2125	action.	4
2126	Irene,	1
2127	Madame,	1
2128	rather,	3
2129	seven.	2
2130	We	109
2131	meet	24
2132	her."	9
2133	leave	42
2134	arranged	2
2135	occur.	1
2136	insist.	1
2137	interfere,	1
2138	may.	2
2139	understand?"	3
2140	neutral?"	1
2141	whatever.	1
2142	unpleasantness.	1
2143	join	3
2144	conveyed	7
2145	Four	2
2146	afterwards	15
2147	window."	2
2148	"Yes."	12
2149	visible	5
2150	raise	17
2151	hand--so--you	1
2152	throw,	1
2153	same	86
2154	time,	36
2155	cry	25
2156	fire.	12
2157	me?"	5
2158	"Entirely."	2
2159	formidable,"	1
2160	taking	20
2161	cigar-shaped	1
2162	roll	1
2163	pocket.	7
2164	ordinary	11
2165	plumber's	1
2166	smoke-rocket,	1
2167	fitted	7
2168	cap	5
2169	self-lighting.	1
2170	task	8
2171	confined	11
2172	number	27
2173	people.	8
2174	street,	5
2175	rejoin	1
2176	ten	32
2177	hope	30
2178	clear?"	1
2179	remain	9
2180	neutral,	1
2181	window,	27
2182	signal	7
2183	object,	1
2184	wait	12
2185	corner	26
2186	street."	1
2187	"Precisely."	2
2188	entirely	17
2189	excellent.	1
2190	perhaps,	12
2191	prepare	4
2192	role	3
2193	play."	1
2194	disappeared	7
2195	bedroom	10
2196	amiable	5
2197	simple-minded	1
2198	Nonconformist	1
2199	clergyman.	2
2200	hat,	13
2201	baggy	2
2202	trousers,	4
2203	tie,	1
2204	sympathetic	2
2205	smile,	1
2206	general	19
2207	peering	4
2208	benevolent	2
2209	curiosity	5
2210	John	44
2211	Hare	1
2212	alone	19
2213	equalled.	1
2214	costume.	1
2215	expression,	1
2216	manner,	4
2217	vary	1
2218	fresh	17
2219	assumed.	1
2220	stage	2
2221	fine	13
2222	actor,	1
2223	science	3
2224	acute	3
2225	reasoner,	1
2226	specialist	1
2227	crime.	5
2228	hour	30
2229	ourselves	17
2230	Avenue.	2
2231	dusk,	1
2232	lamps	2
2233	lighted	1
2234	waiting	26
2235	coming	28
2236	occupant.	2
2237	pictured	1
2238	Holmes'	17
2239	succinct	1
2240	description,	1
2241	locality	1
2242	expected.	1
2243	contrary,	10
2244	quiet	17
2245	neighbourhood,	4
2246	animated.	1
2247	group	10
2248	shabbily	1
2249	dressed	13
2250	smoking	2
2251	corner,	4
2252	scissors-grinder	1
2253	wheel,	1
2254	guardsmen	2
2255	flirting	1
2256	nurse-girl,	1
2257	several	40
2258	well-dressed	2
2259	cigars	3
2260	mouths.	1
2261	see,"	6
2262	remarked	34
2263	fro	2
2264	simplifies	1
2265	matters.	4
2266	becomes	6
2267	double-edged	1
2268	weapon	4
2269	chances	2
2270	averse	5
2271	princess.	1
2272	is,	35
2273	Where	8
2274	"Where,	3
2275	unlikely	2
2276	carries	3
2277	her.	11
2278	cabinet	1
2279	size.	1
2280	Too	3
2281	easy	26
2282	concealment	1
2283	woman's	11
2284	dress.	4
2285	knows	12
2286	capable	6
2287	waylaid	1
2288	searched.	1
2289	Two	15
2290	sort	17
2291	then,	66
2292	carry	16
2293	"Her	3
2294	banker	8
2295	possibility.	1
2296	inclined	6
2297	neither.	1
2298	Women	3
2299	naturally	9
2300	secretive,	1
2301	secreting.	1
2302	anyone	24
2303	else?	1
2304	guardianship,	1
2305	indirect	1
2306	political	28
2307	bear	7
2308	Besides,	9
2309	remember	20
2310	resolved	4
2311	within	58
2312	days.	7
2313	lay	46
2314	house."	3
2315	burgled."	1
2316	"Pshaw!	1
2317	look."	2
2318	look?"	1
2319	refuse."	1
2320	to.	9
2321	rumble	1
2322	wheels.	1
2323	carriage.	2
2324	orders	4
2325	letter."	1
2326	gleam	2
2327	sidelights	1
2328	carriage	14
2329	curve	2
2330	avenue.	1
2331	smart	1
2332	rattled	4
2333	loafing	1
2334	dashed	8
2335	forward	22
2336	earning	2
2337	copper,	2
2338	elbowed	1
2339	loafer,	1
2340	rushed	34
2341	intention.	1
2342	quarrel	5
2343	broke	19
2344	out,	24
2345	increased	6
2346	guardsmen,	1
2347	sides	3
2348	loungers,	1
2349	scissors-grinder,	1
2350	equally	15
2351	side.	16
2352	blow	14
2353	struck,	2
2354	instant	21
2355	lady,	13
2356	carriage,	4
2357	centre	12
2358	flushed	4
2359	struggling	3
2360	men,	16
2361	struck	24
2362	savagely	1
2363	fists	3
2364	sticks.	1
2365	crowd	6
2366	protect	4
2367	lady;	1
2368	but,	12
2369	ground,	7
2370	blood	16
2371	freely	8
2372	fall	10
2373	heels	4
2374	direction	21
2375	loungers	1
2376	people,	8
2377	watched	7
2378	scuffle	2
2379	crowded	5
2380	attend	3
2381	injured	5
2382	steps;	1
2383	superb	1
2384	outlined	2
2385	lights	3
2386	hall,	3
2387	poor	24
2388	hurt?"	1
2389	dead,"	1
2390	cried	33
2391	voices.	1
2392	"No,	40
2393	no,	12
2394	there's	3
2395	life	55
2396	him!"	4
2397	another.	6
2398	he'll	1
2399	gone	33
2400	hospital."	1
2401	"He's	4
2402	brave	6
2403	fellow,"	3
2404	"They	20
2405	lady's	7
2406	purse	1
2407	gang,	1
2408	rough	6
2409	one,	25
2410	too.	6
2411	Ah,	5
2412	he's	4
2413	breathing	6
2414	May	8
2415	in,	19
2416	marm?"	1
2417	"Surely.	1
2418	Bring	1
2419	sitting-room.	3
2420	comfortable	4
2421	sofa.	1
2422	please!"	1
2423	Slowly	2
2424	solemnly	4
2425	borne	5
2426	principal	5
2427	room,	37
2428	observed	15
2429	proceedings	6
2430	post	5
2431	blinds	5
2432	drawn,	2
2433	couch.	1
2434	compunction	3
2435	moment	26
2436	playing,	1
2437	ashamed	5
2438	creature	7
2439	conspiring,	1
2440	grace	4
2441	kindliness	1
2442	waited	13
2443	blackest	1
2444	treachery	2
2445	draw	11
2446	intrusted	2
2447	hardened	4
2448	heart,	2
2449	smoke-rocket	1
2450	ulster.	1
2451	After	8
2452	all,	28
2453	thought,	10
2454	injuring	2
2455	preventing	3
2456	couch,	2
2457	motion	4
2458	need	21
2459	air.	6
2460	tossed	5
2461	rocket	1
2462	"Fire!"	2
2463	sooner	4
2464	mouth	5
2465	spectators,	1
2466	ill--gentlemen,	1
2467	ostlers,	1
2468	maids--joined	1
2469	shriek	3
2470	Thick	1
2471	clouds	4
2472	smoke	7
2473	curled	6
2474	rushing	5
2475	figures,	2
2476	later	27
2477	assuring	2
2478	alarm.	3
2479	Slipping	1
2480	shouting	4
2481	rejoiced	1
2482	arm	7
2483	mine,	4
2484	uproar.	1
2485	swiftly	9
2486	silence	16
2487	nicely,	3
2488	"Nothing	3
2489	better.	6
2490	right."	2
2491	is."	5
2492	out?"	2
2493	showed	24
2494	would."	1
2495	dark."	3
2496	wish	43
2497	laughing.	9
2498	perfectly	11
2499	simple.	3
2500	You,	1
2501	everyone	5
2502	accomplice.	1
2503	engaged	22
2504	evening."	4
2505	guessed	2
2506	much."	3
2507	row	3
2508	moist	3
2509	red	20
2510	paint	1
2511	palm	5
2512	hand.	21
2513	forward,	10
2514	fell	21
2515	clapped	4
2516	piteous	2
2517	spectacle.	1
2518	trick."	1
2519	fathom."	1
2520	in.	11
2521	bound	12
2522	do?	3
2523	suspected.	2
2524	determined	17
2525	which.	1
2526	motioned	1
2527	air,	3
2528	chance."	2
2529	you?"	16
2530	all-important.	1
2531	thinks	4
2532	instinct	2
2533	rush	6
2534	values	1
2535	most.	1
2536	overpowering	3
2537	impulse,	1
2538	advantage	9
2539	Darlington	1
2540	Substitution	1
2541	Arnsworth	1
2542	Castle	1
2543	business.	11
2544	married	16
2545	grabs	1
2546	baby;	1
2547	unmarried	1
2548	reaches	2
2549	jewel-box.	1
2550	to-day	7
2551	precious	11
2552	quest	6
2553	of.	2
2554	alarm	3
2555	done.	6
2556	shake	5
2557	nerves	5
2558	responded	6
2559	beautifully.	1
2560	recess	1
2561	sliding	2
2562	panel	5
2563	above	26
2564	bell-pull.	2
2565	drew	23
2566	alarm,	4
2567	replaced	1
2568	rocket,	1
2569	since.	3
2570	rose,	3
2571	making	26
2572	excuses,	1
2573	escaped	4
2574	hesitated	5
2575	once;	1
2576	narrowly,	1
2577	safer	2
2578	wait.	1
2579	over-precipitance	1
2580	all."	9
2581	now?"	5
2582	"Our	3
2583	practically	5
2584	finished.	2
2585	to-morrow,	3
2586	care	14
2587	probable	9
2588	comes	13
2589	neither	20
2590	nor	29
2591	satisfaction	2
2592	regain	1
2593	hands."	7
2594	call?"	1
2595	"At	8
2596	field.	4
2597	prompt,	1
2598	habits.	4
2599	wire	2
2600	delay."	2
2601	Street	20
2602	stopped	7
2603	searching	4
2604	pockets	4
2605	key	14
2606	said:	3
2607	"Good-night,	1
2608	Mister	1
2609	pavement	8
2610	greeting	3
2611	slim	1
2612	youth	3
2613	ulster	3
2614	by.	1
2615	"I've	4
2616	before,"	3
2617	staring	6
2618	dimly	6
2619	lit	11
2620	"Now,	11
2621	wonder	13
2622	deuce	1
2623	been."	1
2624	slept	4
2625	night,	21
2626	toast	1
2627	coffee	4
2628	really	42
2629	got	58
2630	it!"	9
2631	grasping	1
2632	shoulder	2
2633	eagerly	3
2634	yet."	3
2635	hopes?"	3
2636	hopes."	2
2637	come.	9
2638	impatience	1
2639	gone."	1
2640	cab."	1
2641	waiting."	2
2642	simplify	1
2643	matters."	2
2644	descended	1
2645	"Irene	1
2646	Adler	5
2647	married,"	1
2648	"Married!	1
2649	When?"	1
2650	"Yesterday."	1
2651	whom?"	1
2652	lawyer	5
2653	named	8
2654	Norton."	1
2655	him."	16
2656	hopes	4
2657	does."	1
2658	why	38
2659	future	8
2660	annoyance.	1
2661	loves	3
2662	husband,	4
2663	reason	25
2664	interfere	4
2665	Majesty's	6
2666	plan."	1
2667	true.	4
2668	yet--!	1
2669	Well!	1
2670	station!	1
2671	queen	1
2672	made!"	1
2673	relapsed	1
2674	moody	1
2675	silence,	7
2676	broken	14
2677	open,	17
2678	elderly	4
2679	steps.	1
2680	sardonic	1
2681	eye	20
2682	brougham.	1
2683	"Mr.	9
2684	believe?"	1
2685	she.	9
2686	answered	25
2687	companion,	7
2688	questioning	10
2689	startled	7
2690	gaze.	2
2691	"Indeed!	5
2692	mistress	3
2693	call.	1
2694	husband	15
2695	5:15	1
2696	train	18
2697	Charing	2
2698	Cross	1
2699	Continent."	1
2700	"What!"	2
2701	staggered	6
2702	chagrin	2
2703	surprise.	4
2704	"Do	18
2705	England?"	1
2706	return."	1
2707	papers?"	1
2708	hoarsely.	1
2709	"All	4
2710	lost."	1
2711	see."	4
2712	drawing-room,	3
2713	myself.	12
2714	furniture	9
2715	scattered	14
2716	direction,	4
2717	dismantled	1
2718	shelves	1
2719	drawers,	1
2720	hurriedly	1
2721	flight.	2
2722	bell-pull,	1
2723	shutter,	2
2724	plunging	2
2725	letter.	4
2726	evening	21
2727	dress,	6
2728	letter	24
2729	superscribed	1
2730	"Sherlock	1
2731	Esq.	1
2732	till	5
2733	for."	2
2734	dated	4
2735	midnight	2
2736	preceding	2
2737	night	38
2738	ran	29
2739	way:	3
2740	"MY	1
2741	DEAR	2
2742	MR.	3
2743	HOLMES,--You	1
2744	well.	17
2745	completely.	4
2746	Until	1
2747	suspicion.	3
2748	betrayed	2
2749	think.	3
2750	warned	5
2751	months	11
2752	that,	30
2753	agent,	3
2754	Yet,	1
2755	this,	13
2756	reveal	2
2757	Even	15
2758	suspicious,	2
2759	evil	10
2760	dear,	1
2761	kind	16
2762	But,	5
2763	know,	18
2764	actress	1
2765	Male	1
2766	costume	2
2767	freedom	11
2768	gives.	1
2769	John,	1
2770	coachman,	1
2771	upstairs,	4
2772	walking	12
2773	departed.	2
2774	interest	35
2775	celebrated	4
2776	imprudently,	1
2777	wished	13
2778	Temple	1
2779	husband.	4
2780	resource	3
2781	flight,	4
2782	pursued	5
2783	formidable	8
2784	antagonist;	1
2785	nest	1
2786	empty	7
2787	to-morrow.	3
2788	photograph,	2
2789	rest	19
2790	peace.	2
2791	loved	5
2792	hindrance	1
2793	cruelly	3
2794	wronged.	1
2795	keep	31
2796	safeguard	1
2797	preserve	5
2798	future.	2
2799	possess;	1
2800	remain,	1
2801	"Very	18
2802	truly	4
2803	yours,	4
2804	"IRENE	1
2805	NORTON,	1
2806	nee	1
2807	ADLER."	1
2808	woman--oh,	1
2809	woman!"	1
2810	epistle.	2
2811	"Did	6
2812	quick	17
2813	was?	2
2814	Would	4
2815	queen?	1
2816	Is	6
2817	level?"	1
2818	"From	5
2819	seems,	5
2820	level	3
2821	Majesty,"	1
2822	coldly.	1
2823	sorry	10
2824	successful	7
2825	conclusion."	2
2826	"On	11
2827	sir,"	7
2828	King;	1
2829	"nothing	1
2830	successful.	1
2831	inviolate.	1
2832	safe	12
2833	fire."	1
2834	glad	17
2835	so."	11
2836	immensely	2
2837	indebted	3
2838	Pray	12
2839	reward	4
2840	ring--"	1
2841	slipped	13
2842	emerald	1
2843	snake	5
2844	ring	6
2845	finger	10
2846	held	38
2847	value	11
2848	highly,"	1
2849	photograph!"	2
2850	stared	6
2851	amazement.	1
2852	"Irene's	1
2853	"Certainly,	4
2854	thank	8
2855	morning."	6
2856	bowed,	3
2857	turning	17
2858	company	14
2859	chambers.	1
2860	threatened	8
2861	affect	4
2862	beaten	8
2863	wit.	1
2864	used	31
2865	merry	3
2866	cleverness	1
2867	late.	3
2868	speaks	2
2869	refers	2
2870	honourable	1
2871	RED-HEADED	3
2872	LEAGUE	2
2873	autumn	1
2874	conversation	10
2875	stout,	1
2876	florid-faced,	1
2877	fiery	2
2878	hair.	7
2879	apology	4
2880	intrusion,	1
2881	withdraw	2
2882	abruptly	1
2883	closed	22
2884	possibly	11
2885	cordially.	1
2886	afraid	18
2887	engaged."	1
2888	am.	4
2889	Very	6
2890	Wilson,	8
2891	partner	4
2892	helper	2
2893	cases,	6
2894	utmost	3
2895	yours	7
2896	also."	3
2897	stout	5
2898	bob	1
2899	greeting,	1
2900	fat-encircled	1
2901	"Try	1
2902	settee,"	1
2903	relapsing	1
2904	fingertips	2
2905	together,	10
2906	custom	5
2907	judicial	5
2908	moods.	1
2909	share	12
2910	bizarre	3
2911	conventions	3
2912	humdrum	1
2913	routine	4
2914	everyday	1
2915	life.	11
2916	relish	2
2917	enthusiasm	2
2918	prompted	2
2919	chronicle,	1
2920	saying	9
2921	somewhat	13
2922	embellish	1
2923	adventures."	1
2924	cases	20
2925	greatest	8
2926	problem	13
2927	presented	14
2928	Sutherland,	4
2929	effects	2
2930	combinations	1
2931	itself,	5
2932	daring	8
2933	effort	6
2934	imagination."	1
2935	proposition	2
2936	liberty	10
2937	doubting."	1
2938	did,	4
2939	otherwise	5
2940	piling	1
2941	fact	29
2942	breaks	1
2943	acknowledges	1
2944	right.	9
2945	Jabez	8
2946	Wilson	3
2947	begin	8
2948	narrative	8
2949	remark	9
2950	strangest	1
2951	unique	2
2952	connected	8
2953	larger	10
2954	smaller	5
2955	crimes,	1
2956	occasionally,	2
2957	positive	5
2958	crime	16
2959	committed.	1
2960	heard,	4
2961	impossible	13
2962	events	18
2963	Perhaps,	1
2964	kindness	5
2965	recommence	1
2966	narrative.	4
2967	ask	36
2968	Watson	4
2969	story	24
2970	makes	9
2971	anxious	9
2972	possible	37
2973	detail	5
2974	lips.	3
2975	rule,	5
2976	slight	15
2977	indication	1
2978	events,	7
2979	guide	7
2980	thousands	14
2981	similar	12
2982	occur	6
2983	forced	16
2984	belief,	4
2985	unique."	1
2986	portly	1
2987	puffed	2
2988	pride	3
2989	dirty	4
2990	wrinkled	2
2991	newspaper	8
2992	greatcoat.	1
2993	advertisement	9
2994	column,	2
2995	thrust	10
2996	flattened	2
2997	knee,	1
2998	endeavoured,	1
2999	fashion	9
3000	indications	1
3001	gain	5
3002	much,	4
3003	inspection.	1
3004	average	3
3005	commonplace	4
3006	British	151
3007	tradesman,	1
3008	obese,	1
3009	pompous,	1
3010	slow.	1
3011	grey	20
3012	shepherd's	1
3013	over-clean	1
3014	frock-coat,	5
3015	unbuttoned	1
3016	front,	4
3017	drab	1
3018	waistcoat	3
3019	brassy	1
3020	Albert	3
3021	chain,	5
3022	square	8
3023	pierced	4
3024	bit	5
3025	metal	7
3026	dangling	3
3027	ornament.	1
3028	frayed	1
3029	faded	3
3030	overcoat	1
3031	velvet	1
3032	collar	5
3033	Altogether,	1
3034	remarkable	19
3035	blazing	1
3036	head,	9
3037	expression	7
3038	discontent	2
3039	features.	7
3040	occupation,	2
3041	shook	16
3042	smile	5
3043	noticed	5
3044	glances.	2
3045	"Beyond	1
3046	obvious	23
3047	manual	3
3048	labour,	1
3049	takes	6
3050	snuff,	3
3051	Freemason,	1
3052	China,	1
3053	considerable	30
3054	amount	7
3055	writing	5
3056	chair,	12
3057	forefinger	1
3058	paper,	11
3059	"How,	1
3060	good-fortune,	2
3061	Holmes?"	4
3062	labour.	1
3063	It's	9
3064	gospel,	1
3065	ship's	1
3066	carpenter."	1
3067	hands,	7
3068	sir.	14
3069	size	5
3070	left.	3
3071	worked	10
3072	muscles	1
3073	developed."	1
3074	Freemasonry?"	1
3075	insult	3
3076	intelligence	1
